Gender,Age,Married,Number of Dependents,City,Number of Referrals,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Customer Status
Female,74,No,0,Ontario,0,32,Yes,No,Yes,Fiber Optic,12.0,No,No,No,Yes,No,Yes,Two Year,2665.0,0.0,0,1555.84,Stayed
Female,47,No,0,Temecula,0,4,Yes,Yes,Yes,Fiber Optic,4.0,No,Yes,No,Yes,Yes,Yes,Month-to-Month,362.2,0.0,0,29.56,Churned
Female,30,No,0,Newport Beach,0,54,Yes,Yes,Yes,Fiber Optic,30.0,Yes,No,Yes,No,No,No,One Year,5121.75,0.0,70,2033.1,Stayed
Female,73,Yes,0,Escondido,1,47,Yes,No,Yes,Fiber Optic,26.0,No,No,No,No,No,Yes,Month-to-Month,3309.25,26.99,0,1266.65,Churned
Female,50,Yes,2,Eureka,1,11,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,300.7,0.0,0,165.44,Stayed
Male,51,Yes,3,Sacramento,0,8,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,152.6,0.0,0,278.96,Stayed
Male,53,No,0,Oakhurst,0,1,No,No,Yes,DSL,9.0,No,No,No,Yes,Yes,Yes,Month-to-Month,35.25,0.0,0,0.0,Churned
Male,42,Yes,3,Westport,8,56,Yes,Yes,Yes,Fiber Optic,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,6567.9,0.0,0,2288.16,Stayed
Female,49,Yes,0,Pasadena,5,34,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,780.2,0.0,0,391.68,Stayed
Male,32,Yes,0,Whittier,1,1,Yes,No,Yes,Fiber Optic,9.0,Yes,No,No,No,No,Yes,Month-to-Month,75.35,0.0,0,38.89,Stayed
Male,40,No,3,Imperial Beach,0,9,Yes,No,Yes,DSL,27.0,No,No,Yes,No,No,Yes,Month-to-Month,449.75,0.0,0,369.18,Churned
Male,74,Yes,0,Castroville,6,46,Yes,Yes,Yes,Fiber Optic,22.0,Yes,No,Yes,Yes,No,Yes,One Year,4564.9,0.0,0,193.2,Stayed
Male,39,Yes,0,Lockwood,6,60,Yes,No,Yes,DSL,16.0,No,No,Yes,No,No,Yes,One Year,3561.15,0.0,0,914.4,Stayed
Male,65,Yes,0,Carson,8,22,Yes,No,Yes,Fiber Optic,14.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1938.9,0.0,0,492.36,Stayed
Male,26,No,0,Ventura,0,39,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,791.15,20.17,0,1872.78,Stayed
Male,37,Yes,2,San Dimas,5,2,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,40.25,0.0,0,14.54,Stayed
Male,24,Yes,1,Huntington Beach,4,35,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,746.75,0.0,0,1435.7,Stayed
Male,55,No,3,Glendale,0,25,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,460.2,21.81,0,76.75,Stayed
Male,59,No,0,Guinda,0,1,Yes,No,Yes,Fiber Optic,6.0,No,No,Yes,No,No,Yes,Month-to-Month,79.55,0.0,0,4.04,Churned
Female,77,No,0,Junction City,0,18,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,369.6,0.0,0,675.54,Stayed
Male,45,No,0,Riverside,0,3,Yes,No,Yes,DSL,25.0,No,Yes,No,No,No,Yes,Month-to-Month,147.75,0.0,0,79.14,Stayed
Male,63,No,1,Spreckels,0,66,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1269.1,0.0,0,2504.04,Stayed
Male,56,No,0,Bakersfield,0,29,Yes,Yes,Yes,Fiber Optic,21.0,No,No,No,Yes,Yes,Yes,Month-to-Month,2516.2,47.04,0,275.21,Stayed
Male,39,No,0,Richmond,0,66,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1697.7,0.0,0,3242.58,Stayed
Female,30,Yes,2,Dana Point,0,8,Yes,No,Yes,DSL,51.0,No,No,No,No,No,Yes,Month-to-Month,411.75,0.0,0,40.72,Stayed
Female,80,No,0,Mountain View,0,45,Yes,Yes,Yes,Cable,3.0,No,Yes,No,Yes,Yes,Yes,Two Year,3062.45,0.0,0,830.7,Stayed
Female,74,No,0,Rio Dell,0,1,No,No,Yes,Cable,5.0,No,No,No,No,No,Yes,Month-to-Month,25.2,0.0,0,0.0,Churned
Female,19,No,0,Gridley,0,18,Yes,No,Yes,Fiber Optic,26.0,No,No,No,No,No,No,Month-to-Month,1247.75,0.0,150,49.68,Stayed
Male,70,Yes,0,Pauma Valley,1,29,Yes,Yes,Yes,Fiber Optic,21.0,Yes,No,No,Yes,Yes,No,Month-to-Month,2745.2,0.0,50,1026.02,Churned
Male,41,Yes,0,Santa Barbara,5,72,Yes,Yes,Yes,DSL,9.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,6562.9,12.55,0,1941.12,Stayed
Female,43,Yes,1,Salinas,1,34,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,682.1,0.0,0,1418.48,Stayed
Male,19,No,0,Colfax,0,2,No,No,Yes,DSL,59.0,No,No,No,No,No,Yes,Month-to-Month,38.45,0.0,0,0.0,Stayed
Female,73,Yes,0,San Jose,1,72,Yes,Yes,Yes,Fiber Optic,27.0,Yes,Yes,Yes,Yes,No,Yes,Two Year,8333.95,0.0,0,330.48,Stayed
Female,63,No,0,Vacaville,0,10,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,187.35,0.0,0,47.6,Stayed
Male,31,Yes,0,Hemet,3,51,Yes,Yes,Yes,Fiber Optic,21.0,Yes,No,Yes,Yes,Yes,No,One Year,5498.8,0.0,140,1499.4,Stayed
Male,64,Yes,2,Santa Monica,6,28,Yes,No,Yes,Fiber Optic,12.0,Yes,No,Yes,No,No,Yes,Month-to-Month,2289.9,0.0,0,89.04,Stayed
Female,23,No,0,Concord,0,13,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,261.3,0.0,0,85.28,Stayed
Female,28,No,2,El Dorado,0,2,Yes,No,Yes,Cable,52.0,No,No,No,Yes,Yes,Yes,Month-to-Month,125.95,0.0,0,64.12,Stayed
Female,80,No,0,San Jose,0,17,Yes,No,Yes,Fiber Optic,28.0,Yes,No,Yes,No,No,Yes,Month-to-Month,1496.9,0.0,0,516.29,Churned
Female,22,No,0,Corcoran,0,1,Yes,No,Yes,Cable,52.0,No,No,No,No,No,Yes,Month-to-Month,48.6,0.0,0,6.54,Churned
Male,22,Yes,2,Dorris,6,15,Yes,Yes,Yes,DSL,59.0,Yes,Yes,No,No,No,Yes,Month-to-Month,867.1,32.65,0,365.4,Stayed
Female,33,No,0,Fiddletown,0,2,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,38.15,0.0,0,69.14,Stayed
Female,59,No,0,Santa Monica,0,12,Yes,No,Yes,DSL,26.0,No,Yes,No,No,No,No,Month-to-Month,654.5,0.0,130,451.56,Stayed
Female,56,No,1,Newport Beach,0,5,Yes,No,Yes,DSL,14.0,No,No,No,No,No,Yes,Month-to-Month,221.7,0.0,0,119.45,Churned
Male,63,Yes,0,Vacaville,7,51,Yes,Yes,Yes,Fiber Optic,8.0,No,No,No,Yes,Yes,Yes,One Year,4911.05,0.0,0,1785.0,Stayed
Male,31,Yes,1,San Jose,4,30,Yes,Yes,Yes,Cable,19.0,Yes,Yes,No,No,No,Yes,Month-to-Month,2000.2,0.0,0,1441.2,Stayed
Female,47,Yes,0,Orange,7,64,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,1336.65,0.0,0,1488.0,Stayed
Female,59,Yes,0,Shandon,4,72,Yes,Yes,Yes,Fiber Optic,27.0,No,No,No,No,No,No,Two Year,5737.6,0.0,130,448.56,Stayed
Female,63,No,0,Loma Linda,0,5,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,134.75,0.0,0,27.05,Stayed
Male,53,Yes,3,Richvale,3,72,No,No,Yes,DSL,53.0,Yes,Yes,Yes,No,No,Yes,Two Year,3527.0,34.44,0,0.0,Stayed
Male,34,No,0,Fawnskin,0,1,No,No,Yes,DSL,22.0,No,Yes,No,No,No,Yes,Month-to-Month,29.15,0.0,0,0.0,Stayed
Female,31,No,0,San Joaquin,0,27,Yes,No,Yes,Fiber Optic,2.0,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,2383.6,0.0,0,1069.74,Stayed
Female,59,Yes,3,Orick,4,72,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1709.15,0.0,0,3476.88,Stayed
Male,27,No,0,Madera,0,1,Yes,No,Yes,Fiber Optic,48.0,No,No,No,No,Yes,Yes,Month-to-Month,69.55,0.0,0,49.43,Churned
Male,35,No,0,Valyermo,0,30,Yes,No,Yes,Cable,24.0,Yes,No,No,No,No,Yes,Two Year,1653.85,0.0,0,1411.8,Stayed
Male,35,Yes,2,Somerset,6,65,Yes,Yes,Yes,Fiber Optic,19.0,Yes,Yes,No,No,No,Yes,Two Year,6078.75,0.0,0,1269.45,Stayed
Female,44,Yes,2,Lafayette,6,61,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1311.6,0.0,0,1549.4,Stayed
Male,23,Yes,2,San Bernardino,4,62,Yes,Yes,Yes,Fiber Optic,73.0,Yes,No,Yes,No,No,Yes,Two Year,5411.65,0.0,0,2340.5,Stayed
Male,50,Yes,0,San Bernardino,0,45,Yes,Yes,Yes,Fiber Optic,27.0,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,4882.8,0.0,0,1341.45,Stayed
Female,70,No,0,Perris,0,1,Yes,Yes,Yes,Fiber Optic,23.0,No,No,No,No,No,Yes,Month-to-Month,74.2,0.0,0,48.95,Churned
Female,59,Yes,2,Upper Lake,2,52,Yes,No,Yes,Cable,29.0,Yes,No,No,No,No,Yes,One Year,2610.65,0.0,0,521.56,Stayed
Male,61,Yes,2,Nevada City,5,24,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,439.75,0.0,0,979.44,Stayed
Female,54,No,0,Buena Park,0,70,No,No,Yes,DSL,13.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,4214.25,0.0,0,0.0,Stayed
Female,35,Yes,1,Georgetown,3,39,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,854.8,0.0,0,1270.23,Stayed
Male,20,No,0,Pasadena,0,42,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,949.85,0.0,0,1160.88,Stayed
Male,23,No,0,Hayward,0,20,Yes,Yes,Yes,DSL,52.0,No,Yes,Yes,No,No,Yes,One Year,1416.2,0.0,0,650.0,Stayed
Male,58,Yes,0,South El Monte,9,72,Yes,Yes,Yes,Fiber Optic,22.0,No,Yes,Yes,Yes,Yes,Yes,Two Year,7852.4,0.0,0,2936.16,Stayed
Male,28,Yes,0,Orangevale,1,50,Yes,Yes,Yes,Fiber Optic,69.0,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,5071.05,36.61,0,1707.0,Churned
Female,56,Yes,3,Standish,6,13,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,272.35,0.0,0,359.06,Stayed
Female,71,Yes,1,Pomona,7,22,Yes,Yes,Yes,Fiber Optic,27.0,No,No,Yes,No,No,Yes,Two Year,1961.6,0.0,0,884.18,Stayed
Male,45,No,0,Woodbridge,0,1,Yes,No,Yes,DSL,16.0,No,No,No,No,No,Yes,Month-to-Month,50.15,0.0,0,20.3,Stayed
Female,80,No,0,Bradley,0,1,Yes,No,Yes,Fiber Optic,8.0,No,No,No,No,No,Yes,Month-to-Month,70.15,0.0,0,47.97,Churned
Female,19,Yes,0,Downey,7,7,Yes,No,Yes,DSL,53.0,No,No,No,No,No,Yes,Month-to-Month,355.1,0.0,0,232.68,Stayed
Female,43,No,0,Sunnyvale,0,8,Yes,No,Yes,DSL,24.0,No,No,Yes,No,No,Yes,Month-to-Month,487.75,0.0,0,374.24,Stayed
Male,61,No,1,Santa Cruz,0,8,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,178.7,0.0,0,114.96,Stayed
Male,62,Yes,1,Palo Verde,1,64,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1514.85,0.0,0,2256.0,Stayed
Male,20,No,0,Mad River,0,22,Yes,Yes,Yes,DSL,47.0,Yes,No,No,No,No,No,Month-to-Month,1427.55,0.0,10,963.16,Stayed
Female,47,No,0,Cayucos,0,26,No,No,Yes,DSL,7.0,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,1277.5,0.0,0,0.0,Stayed
Male,38,Yes,0,Samoa,1,1,Yes,No,Yes,Fiber Optic,4.0,No,No,No,No,No,Yes,Month-to-Month,70.0,0.0,0,38.8,Churned
Male,27,Yes,0,Bell,2,31,Yes,No,Yes,Fiber Optic,52.0,Yes,No,Yes,Yes,Yes,Yes,One Year,2939.8,0.0,0,1137.39,Stayed
Female,65,No,0,Oakland,0,4,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,91.45,0.0,0,167.92,Stayed
Female,24,Yes,0,Pacific Palisades,10,48,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1057.0,0.0,0,1822.08,Stayed
Female,66,Yes,0,Los Angeles,1,40,No,No,Yes,Cable,3.0,No,No,Yes,No,No,Yes,Month-to-Month,1637.4,0.0,0,0.0,Churned
Female,23,Yes,0,Forestville,10,71,No,No,Yes,Cable,85.0,Yes,Yes,Yes,Yes,Yes,Yes,One Year,4689.15,0.0,0,0.0,Stayed
Female,48,No,0,Arcata,0,36,Yes,No,Yes,Cable,23.0,Yes,Yes,No,Yes,Yes,No,One Year,2680.15,0.0,100,1152.0,Stayed
Male,28,Yes,1,Sacramento,5,1,Yes,No,Yes,Fiber Optic,59.0,No,No,No,No,No,Yes,Month-to-Month,74.6,0.0,0,42.99,Stayed
Male,77,No,0,Redlands,0,41,Yes,Yes,Yes,Fiber Optic,21.0,Yes,No,Yes,Yes,No,Yes,Month-to-Month,4187.75,0.0,0,1724.46,Churned
Male,31,No,0,Valley Ford,0,21,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,402.85,0.0,0,690.69,Stayed
Male,35,Yes,0,Los Angeles,1,11,Yes,Yes,Yes,Fiber Optic,19.0,No,No,No,No,No,Yes,Month-to-Month,834.2,0.0,0,100.54,Churned
Female,47,No,0,Sacramento,0,58,Yes,Yes,Yes,Fiber Optic,14.0,No,No,No,No,No,Yes,Month-to-Month,4526.85,0.0,0,1317.18,Stayed
Male,57,Yes,0,Woodacre,3,12,Yes,No,Yes,Fiber Optic,18.0,No,Yes,No,No,No,Yes,Month-to-Month,866.45,23.72,0,219.12,Churned
Female,28,No,0,Berkeley,0,29,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,617.35,0.0,0,614.51,Stayed
Female,26,Yes,3,Tujunga,1,2,Yes,Yes,Yes,Fiber Optic,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,242.8,45.44,0,23.02,Churned
Female,21,No,0,Cerritos,0,11,Yes,No,Yes,DSL,41.0,No,Yes,No,No,No,Yes,One Year,617.85,0.0,0,12.76,Stayed
Male,65,Yes,0,Piercy,1,69,Yes,Yes,Yes,Fiber Optic,4.0,No,No,Yes,No,No,No,Month-to-Month,6143.15,6.79,110,1127.46,Churned
Male,71,Yes,0,Downey,9,64,Yes,Yes,Yes,Fiber Optic,10.0,Yes,Yes,Yes,Yes,No,Yes,Two Year,7099.0,0.0,0,1045.12,Stayed
Female,79,Yes,0,Johannesburg,1,20,Yes,Yes,Yes,Fiber Optic,17.0,Yes,No,Yes,No,No,Yes,Month-to-Month,1951.0,0.0,0,95.4,Churned
Female,38,No,0,Lancaster,0,22,Yes,No,Yes,Fiber Optic,2.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1907.85,0.0,0,396.22,Churned
Female,38,No,0,San Jacinto,0,1,Yes,No,Yes,DSL,5.0,No,No,No,No,No,Yes,Month-to-Month,43.95,0.0,0,45.59,Stayed
Female,44,Yes,1,Lathrop,3,64,Yes,Yes,Yes,DSL,19.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,5817.45,0.0,0,2368.0,Stayed
Female,31,Yes,2,Point Arena,1,39,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,914.6,0.0,0,229.32,Stayed
Female,23,No,0,Elk Grove,0,39,Yes,No,Yes,DSL,58.0,No,No,Yes,No,No,Yes,One Year,2224.5,0.0,0,1878.63,Stayed
Male,55,No,0,San Diego,0,48,Yes,Yes,Yes,Fiber Optic,4.0,Yes,No,Yes,Yes,Yes,Yes,One Year,5082.8,0.0,0,1187.04,Churned
Male,39,No,0,North Hollywood,0,22,Yes,No,Yes,Fiber Optic,12.0,Yes,No,Yes,No,No,Yes,Month-to-Month,2001.5,0.0,0,870.76,Churned
Female,23,Yes,3,Coronado,0,24,Yes,Yes,Yes,DSL,85.0,Yes,No,No,No,No,Yes,Two Year,1558.65,0.0,0,1116.96,Stayed
Female,42,No,0,Pebble Beach,0,1,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,19.5,0.0,0,20.11,Stayed
Male,69,No,0,San Francisco,0,10,Yes,No,Yes,Fiber Optic,24.0,No,No,No,No,No,No,Month-to-Month,688.65,0.0,30,54.6,Churned
Male,47,No,0,Gasquet,0,8,Yes,No,Yes,DSL,27.0,Yes,No,No,Yes,Yes,Yes,Month-to-Month,579.0,0.0,0,329.04,Stayed
Female,59,Yes,0,Colton,8,36,Yes,No,Yes,Fiber Optic,23.0,No,No,No,Yes,Yes,Yes,Month-to-Month,2937.65,0.0,0,1775.88,Stayed
Female,53,No,0,Keene,0,1,Yes,No,Yes,Fiber Optic,3.0,No,No,No,No,No,Yes,Month-to-Month,70.5,0.0,0,41.39,Churned
Female,56,No,0,Belvedere Tiburon,0,16,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,360.35,0.0,0,704.8,Stayed
Female,48,No,3,Glendale,0,13,Yes,No,Yes,Fiber Optic,76.0,Yes,No,No,No,No,Yes,Month-to-Month,1111.65,48.25,0,436.02,Churned
Male,42,Yes,1,Fish Camp,7,7,Yes,No,Yes,DSL,17.0,No,No,No,No,No,Yes,Month-to-Month,333.65,0.0,0,200.9,Stayed
Female,36,No,0,Olivehurst,0,41,Yes,Yes,Yes,DSL,30.0,Yes,Yes,No,Yes,Yes,Yes,One Year,2877.05,0.0,0,1514.13,Stayed
Female,49,No,0,Oroville,0,5,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,96.1,0.0,0,122.65,Stayed
Male,71,No,0,Potrero,0,55,No,No,Yes,DSL,23.0,Yes,No,Yes,Yes,No,Yes,One Year,2743.45,0.0,0,0.0,Stayed
Female,62,Yes,0,Los Angeles,1,7,Yes,Yes,Yes,Fiber Optic,11.0,No,No,Yes,No,No,No,Month-to-Month,582.5,0.0,20,158.27,Churned
Female,45,Yes,0,Carmel,9,72,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1841.2,0.0,0,3564.72,Stayed
Female,51,Yes,0,Arcadia,6,72,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1502.25,0.0,0,3161.52,Stayed
Male,47,No,0,Placerville,0,1,Yes,Yes,Yes,DSL,3.0,No,No,No,No,No,Yes,Month-to-Month,61.15,0.0,0,17.07,Stayed
Male,27,Yes,1,Georgetown,7,47,No,No,Yes,DSL,47.0,Yes,Yes,No,No,No,Yes,One Year,1794.8,0.0,0,0.0,Stayed
Male,31,No,0,Castroville,0,21,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,422.7,0.0,0,473.13,Stayed
Male,31,Yes,2,Laytonville,3,68,Yes,No,Yes,Fiber Optic,18.0,No,Yes,No,Yes,Yes,Yes,Two Year,6683.4,0.0,0,631.72,Stayed
Male,38,Yes,1,Covina,1,58,Yes,No,Yes,Fiber Optic,24.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,5305.05,0.0,0,2766.02,Stayed
Male,79,Yes,0,Manchester,6,33,Yes,Yes,Yes,Fiber Optic,22.0,No,No,Yes,Yes,No,Yes,Month-to-Month,3270.25,0.0,0,1455.3,Stayed
Male,21,Yes,0,Nicolaus,3,33,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,620.55,0.0,0,1629.21,Stayed
Male,35,No,0,Smith River,0,1,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,20.15,0.0,0,40.51,Churned
Male,43,Yes,0,San Diego,1,56,Yes,No,Yes,Fiber Optic,14.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,4952.95,41.66,0,212.24,Stayed
Male,22,Yes,0,Graton,8,49,No,No,Yes,Cable,27.0,No,No,Yes,Yes,Yes,Yes,Two Year,2409.9,0.0,0,0.0,Stayed
Female,43,No,0,Pioneer,0,68,Yes,Yes,Yes,Fiber Optic,17.0,No,Yes,Yes,Yes,Yes,No,Two Year,7279.35,0.0,30,3319.76,Stayed
Female,32,Yes,0,Seaside,1,72,Yes,Yes,Yes,Fiber Optic,3.0,Yes,Yes,Yes,No,No,Yes,Two Year,7015.9,0.0,0,1834.56,Stayed
Male,20,Yes,3,San Diego,1,1,Yes,No,Yes,Fiber Optic,59.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,90.1,0.0,0,24.33,Stayed
Male,62,No,0,Forest Knolls,0,1,Yes,No,Yes,DSL,17.0,No,No,No,No,No,Yes,Month-to-Month,44.0,0.0,0,13.4,Stayed
Female,22,Yes,0,Sonora,4,67,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1335.2,0.0,0,2211.67,Stayed
Female,57,Yes,0,Monterey Park,1,45,Yes,Yes,Yes,Fiber Optic,4.0,Yes,Yes,Yes,Yes,Yes,Yes,One Year,5032.25,0.0,0,1509.3,Stayed
Male,57,Yes,0,Rancho Cucamonga,1,72,Yes,Yes,Yes,Cable,11.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,6441.85,0.0,0,2517.84,Stayed
Female,23,Yes,0,Colfax,4,10,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,184.4,0.0,0,140.4,Stayed
Male,47,No,0,Forest Knolls,0,59,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1192.3,0.0,0,2783.03,Stayed
Male,36,Yes,3,Boulevard,10,22,Yes,No,Yes,Fiber Optic,57.0,Yes,No,Yes,Yes,Yes,Yes,One Year,2090.25,0.0,0,199.1,Stayed
Male,62,Yes,0,El Segundo,4,30,Yes,Yes,Yes,DSL,8.0,No,No,No,No,No,No,Month-to-Month,1441.95,0.0,100,166.8,Stayed
Male,61,Yes,2,Lakewood,5,52,Yes,No,Yes,DSL,12.0,Yes,No,Yes,Yes,Yes,Yes,Two Year,4016.3,0.0,0,859.56,Stayed
Male,35,No,0,Julian,0,10,Yes,Yes,Yes,Fiber Optic,13.0,Yes,No,No,Yes,Yes,Yes,Month-to-Month,1021.55,0.0,0,264.3,Stayed
Male,59,No,0,Flournoy,0,1,Yes,No,Yes,DSL,7.0,No,No,No,No,No,No,Month-to-Month,45.3,0.0,30,28.37,Churned
Female,31,No,0,Kyburz,0,1,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,20.4,0.0,0,22.12,Churned
Male,59,No,0,Upland,0,20,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,415.9,0.0,0,602.6,Stayed
Female,65,No,0,Byron,0,14,Yes,Yes,Yes,Fiber Optic,6.0,No,No,No,No,No,Yes,Month-to-Month,1101.85,0.0,0,229.04,Churned
Male,37,No,0,Escondido,0,16,Yes,Yes,Yes,Fiber Optic,18.0,No,Yes,No,Yes,Yes,Yes,Month-to-Month,1448.6,0.0,0,191.36,Churned
Female,38,No,0,Rescue,0,35,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,797.1,0.0,0,228.2,Stayed
Female,52,Yes,0,Yreka,6,72,Yes,Yes,Yes,DSL,15.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,6468.6,0.0,0,3070.08,Stayed
Female,46,Yes,0,Miramonte,7,65,Yes,No,Yes,Cable,14.0,No,Yes,Yes,No,No,Yes,Two Year,3808.2,0.0,0,664.95,Stayed
Male,47,Yes,0,Concord,3,7,No,No,Yes,DSL,17.0,No,No,No,No,No,Yes,Month-to-Month,256.6,0.0,0,0.0,Stayed
Female,69,Yes,0,Dana Point,1,1,Yes,No,Yes,DSL,19.0,No,No,No,No,No,Yes,Month-to-Month,46.0,0.0,0,7.74,Churned
Female,72,No,0,The Sea Ranch,0,1,Yes,No,Yes,Fiber Optic,5.0,No,No,No,No,No,Yes,Month-to-Month,73.0,0.0,0,20.55,Churned
Female,68,No,0,El Centro,0,3,Yes,Yes,Yes,Fiber Optic,30.0,No,No,No,No,No,Yes,Month-to-Month,256.25,0.0,0,71.46,Churned
Female,44,No,0,San Diego,0,2,Yes,No,Yes,Fiber Optic,16.0,No,No,Yes,No,No,Yes,Month-to-Month,164.5,0.0,0,16.64,Churned
Female,27,Yes,2,Newport Beach,1,23,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,514.75,0.0,0,587.42,Stayed
Female,21,Yes,0,Templeton,1,70,Yes,Yes,Yes,Fiber Optic,59.0,Yes,Yes,Yes,Yes,Yes,No,One Year,7674.55,0.0,150,2931.6,Churned
Female,47,No,0,Burbank,0,29,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,702.0,0.0,0,131.37,Stayed
Female,44,No,0,Arnold,0,43,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,779.25,0.0,0,288.53,Stayed
Male,73,No,0,Greenwood,0,18,Yes,Yes,Yes,DSL,7.0,No,No,No,No,No,Yes,Two Year,964.9,0.0,0,852.12,Stayed
Female,46,Yes,0,Los Angeles,0,71,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1873.7,0.0,0,3183.64,Stayed
Male,75,Yes,0,Pleasanton,1,27,Yes,Yes,Yes,Fiber Optic,23.0,No,No,No,No,No,Yes,Month-to-Month,1893.95,0.0,0,286.2,Churned
Female,45,No,0,San Marcos,0,9,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,157.65,0.0,0,281.52,Stayed
Female,72,Yes,0,Palo Verde,10,48,Yes,No,Yes,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,3545.05,0.0,0,604.8,Stayed
Female,36,No,0,Santa Barbara,0,27,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,501.35,0.0,0,544.86,Stayed
Female,67,Yes,0,Menlo Park,1,70,Yes,Yes,Yes,DSL,21.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,6474.45,0.0,0,1306.9,Stayed
