Gender,Age,Married,Number of Dependents,City_0,City_1,City_2,City_3,City_4,City_5,City_6,City_7,City_8,City_9,City_10,Number of Referrals,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type_0,Internet Type_1,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Customer Status,# Streaming Services_0,# Streaming Services_1,# Streaming Services_2,# Streaming Services_3
1,33,0,0,0,1,0,0,0,1,0,0,1,1,0,0,10,1,1,1,1,0,11.0,0,0,1,0,0,1,1,834.1,0.0,0,59.2,1,0,0,0,1
1,61,1,0,0,0,0,0,0,1,0,0,1,1,1,2,63,1,1,1,1,0,13.0,1,0,1,1,1,1,1,6603.0,0.0,0,3083.85,1,0,1,0,1
1,20,0,1,0,0,0,1,1,0,0,1,0,0,1,0,6,1,0,0,1,0,21.0,0,0,0,0,0,1,1,128.6,0.0,0,105.18,0,0,0,1,1
1,24,0,0,0,0,1,1,1,0,1,0,0,1,0,0,14,1,0,0,1,0,21.0,0,0,0,0,0,1,2,324.8,0.0,0,364.28,0,0,0,1,1
1,63,1,0,0,0,1,1,0,1,1,0,0,1,1,1,61,1,0,1,1,0,2.0,1,1,0,1,1,1,1,5731.85,0.0,0,1081.53,0,0,0,1,0
0,59,0,0,0,0,1,1,1,0,1,0,1,0,0,0,13,1,1,1,1,0,15.0,0,0,0,0,0,0,1,1029.35,0.0,0,437.97,0,0,0,1,1
1,22,1,0,0,1,0,0,0,1,0,0,1,1,1,10,64,1,0,1,1,0,69.0,1,1,1,1,1,1,2,6654.1,0.0,0,2591.36,0,0,1,0,1
1,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,21.0,0,0,0,0,0,1,1,20.05,0.0,0,12.0,1,0,0,1,1
0,26,1,3,0,1,0,0,0,1,0,1,0,0,0,9,72,1,1,1,1,0,59.0,1,1,1,1,1,0,3,8220.4,0.0,140,2497.68,0,0,1,0,1
1,30,1,2,0,0,0,0,1,1,0,1,0,1,0,1,27,1,1,1,0,1,59.0,0,1,1,1,1,0,1,1957.1,0.0,140,365.85,0,0,1,0,1
1,22,1,0,0,0,0,0,0,1,0,0,1,1,1,10,22,1,0,1,1,1,51.0,0,0,1,0,0,1,2,1374.35,0.0,0,132.66,0,0,0,0,1
1,23,0,0,0,1,0,0,0,1,0,1,0,0,1,0,11,1,0,1,1,1,27.0,1,1,0,0,0,1,1,688.5,49.24,0,316.36,0,0,0,1,1
1,53,1,3,0,1,0,0,0,1,0,1,0,1,0,0,4,1,0,0,1,0,21.0,0,0,0,0,0,1,3,68.8,0.0,0,116.36,0,0,0,1,1
0,56,1,2,0,0,1,1,1,1,0,1,0,1,0,1,7,1,1,1,1,1,28.0,0,0,0,0,0,1,1,349.8,0.0,0,63.7,0,0,0,1,1
1,44,0,0,0,0,1,0,0,1,0,0,1,1,0,0,6,1,0,1,1,1,7.0,1,1,1,1,1,0,1,483.3,0.0,10,279.54,0,0,1,0,1
1,46,1,0,0,0,1,0,1,1,1,1,1,0,1,10,50,1,1,1,1,0,16.0,0,0,1,1,1,1,2,4858.7,3.55,0,1914.5,0,0,1,0,1
1,25,1,1,0,1,0,0,0,1,0,1,0,1,1,7,11,1,0,1,1,1,47.0,1,0,1,0,0,1,1,683.25,0.0,0,232.54,0,0,0,0,1
0,68,1,0,0,1,0,0,0,1,0,1,1,0,0,1,54,1,0,1,1,0,17.0,1,1,1,1,1,1,2,5437.1,0.0,0,1190.7,0,0,1,0,1
1,45,1,1,0,1,0,0,0,0,0,1,1,1,1,2,23,0,0,1,1,1,19.0,0,1,0,0,0,1,1,678.75,0.0,0,0.0,0,0,0,1,1
0,50,1,0,0,1,0,0,0,1,0,1,1,0,1,6,67,1,1,1,1,0,23.0,1,1,1,1,1,1,2,7344.45,0.0,0,1187.24,0,0,1,0,1
1,80,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,27.0,0,0,0,0,0,1,1,70.3,0.0,0,39.1,1,0,0,1,1
0,55,0,0,0,0,0,1,1,0,0,1,0,0,0,0,46,1,1,1,1,0,3.0,1,0,0,1,1,1,2,4408.45,0.0,0,1526.28,0,0,0,1,0
0,64,1,0,0,1,0,0,0,1,0,1,1,1,0,2,10,0,0,1,1,1,8.0,1,1,1,0,0,1,3,560.5,0.0,0,0.0,0,0,0,0,1
0,25,0,0,0,1,0,0,0,1,0,1,1,1,1,0,48,1,1,0,1,0,21.0,0,0,0,0,0,1,2,1133.7,0.0,0,656.16,0,0,0,1,1
1,71,1,0,0,0,1,0,1,0,0,0,1,1,1,8,40,1,0,1,1,1,18.0,0,0,0,1,1,0,2,2283.3,0.0,50,1142.4,0,0,0,1,0
0,62,1,0,0,0,0,0,0,0,1,1,1,0,0,1,11,1,1,1,1,1,12.0,0,1,0,1,1,1,1,740.8,0.0,0,172.59,1,0,0,1,0
0,65,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,1,1,1,1,0,23.0,0,0,1,1,1,1,1,424.45,0.0,0,198.0,1,0,1,0,1
0,37,0,0,0,0,0,0,1,0,0,1,1,0,0,0,30,1,0,1,1,1,13.0,0,0,0,0,0,1,1,1536.75,0.0,0,322.2,0,0,0,1,1
1,31,0,1,0,0,0,1,0,1,0,0,0,0,1,0,15,1,1,1,1,0,12.0,0,0,1,0,0,1,1,1430.05,0.0,0,453.3,0,0,0,0,1
0,62,0,0,0,0,0,1,0,1,0,0,0,1,1,0,7,1,0,0,1,0,21.0,0,0,0,0,0,1,1,164.85,0.0,0,337.54,1,0,0,1,1
1,58,0,0,0,0,1,1,1,0,1,0,0,1,1,0,16,1,1,1,1,0,8.0,0,0,0,0,0,1,1,1248.9,0.0,0,546.88,0,0,0,1,1
0,32,0,0,0,0,1,0,1,0,0,1,0,1,1,0,9,1,0,0,1,0,21.0,0,0,0,0,0,1,1,147.55,0.0,0,413.91,0,0,0,1,1
1,42,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7,1,0,0,1,0,21.0,0,0,0,0,0,1,1,130.55,0.0,0,232.26,0,0,0,1,1
1,65,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,1,1,1,0,8.0,1,0,1,0,0,1,1,289.1,0.0,0,78.96,1,0,0,0,1
0,21,1,3,0,0,0,0,0,1,0,0,1,1,1,7,20,1,1,1,0,1,59.0,0,0,1,1,1,0,2,1588.75,7.3,70,305.8,0,0,1,0,1
1,27,0,0,0,0,0,1,1,0,0,1,0,0,1,0,11,1,0,1,1,0,76.0,1,0,0,0,0,1,1,818.45,0.0,0,201.63,0,0,0,1,1
0,50,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,14.0,0,1,1,1,1,1,1,95.85,0.0,0,2.7,0,0,1,0,1
0,70,1,0,0,1,0,0,0,1,1,0,0,0,1,4,44,1,0,1,1,0,6.0,0,1,0,0,0,1,3,3670.5,0.0,0,1955.36,0,0,0,1,1
1,44,1,3,0,0,0,0,0,1,0,0,0,0,0,5,43,0,0,1,0,1,53.0,0,0,0,0,0,1,1,1224.05,0.0,0,0.0,0,0,0,1,1
1,40,0,0,0,1,0,0,0,1,1,0,0,1,0,0,24,1,0,0,1,0,21.0,0,0,0,0,0,1,3,487.05,0.0,0,1140.24,0,0,0,1,1
0,32,1,0,0,1,0,0,0,1,1,0,0,1,1,1,21,1,0,1,1,0,26.0,0,0,0,0,0,1,1,1565.7,0.0,0,106.47,1,0,0,1,1
1,47,0,0,0,0,0,0,0,1,0,1,0,1,0,0,7,0,0,1,1,1,14.0,1,0,0,0,0,1,2,264.8,0.0,0,0.0,0,0,0,1,1
0,43,1,2,0,0,0,1,1,0,1,0,1,0,1,3,57,1,0,0,1,0,21.0,0,0,0,0,0,1,3,1272.05,0.0,0,698.82,0,0,0,1,1
1,35,0,0,0,0,0,1,0,1,0,1,1,1,1,0,11,1,0,1,1,1,8.0,1,0,1,1,1,1,1,712.25,0.0,0,177.54,0,0,1,0,1
1,71,1,0,0,0,0,0,1,0,0,1,0,1,1,1,3,1,1,1,1,0,2.0,1,0,1,1,0,1,1,334.65,0.0,0,123.9,1,0,1,0,0
1,31,1,0,0,1,0,0,0,1,1,0,1,0,0,2,57,1,1,1,1,0,29.0,1,1,1,1,1,1,3,5969.85,0.0,0,956.46,0,0,1,0,1
1,64,1,1,0,1,0,0,0,1,1,0,1,0,1,2,23,1,0,0,1,0,21.0,0,0,0,0,0,1,2,445.3,0.0,0,557.06,0,0,0,1,1
0,22,1,2,0,0,1,0,0,1,1,0,1,1,1,7,18,1,0,1,1,1,51.0,0,1,0,0,0,1,2,1087.45,0.0,0,726.48,0,0,0,1,1
1,47,1,2,0,0,0,0,1,1,0,0,0,1,0,5,70,1,0,0,1,0,21.0,0,0,0,0,0,1,3,1360.25,0.0,0,3399.9,0,0,0,1,1
0,23,1,3,0,1,0,0,0,1,1,0,1,1,0,3,33,1,0,0,1,0,21.0,0,0,0,0,0,1,2,579.4,0.0,0,937.2,0,0,0,1,1
1,29,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,76.0,0,0,0,0,0,1,1,49.9,0.0,0,6.35,0,0,0,1,1
0,32,1,2,0,0,0,0,0,1,0,0,0,1,0,9,3,1,0,0,1,0,21.0,0,0,0,0,0,1,3,52.0,0.0,0,135.99,0,0,0,1,1
1,77,1,0,0,1,0,0,0,0,0,1,0,0,0,5,54,1,1,1,1,0,16.0,1,1,1,1,0,1,3,6077.75,0.0,0,1758.24,0,0,1,0,0
1,47,1,2,0,1,0,0,0,1,1,0,1,1,1,3,7,1,0,1,0,1,25.0,1,1,0,1,1,1,1,515.75,0.0,0,349.86,0,0,0,1,0
1,45,1,0,0,1,0,0,0,1,1,1,0,0,0,3,70,1,0,1,1,0,21.0,0,1,0,0,0,1,3,5706.2,0.0,0,74.9,0,0,0,1,1
0,68,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,30.0,0,0,1,1,0,1,1,89.3,0.0,0,30.23,1,0,1,0,0
1,75,1,0,0,1,0,0,0,1,1,1,0,0,1,6,30,1,1,1,1,0,22.0,1,1,1,0,0,1,1,3181.8,0.0,0,1004.4,0,0,0,0,1
1,64,1,0,0,0,0,0,1,1,1,0,0,1,0,4,32,1,1,1,1,0,18.0,0,1,0,0,0,1,2,2619.15,16.96,0,1379.52,0,0,0,1,1
0,62,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,21.0,0,0,0,0,0,1,1,19.0,0.0,0,28.28,0,0,0,1,1
0,62,1,0,0,1,0,0,0,1,1,1,0,1,0,3,56,1,0,1,1,0,18.0,1,1,1,1,1,1,1,5669.5,0.0,0,392.0,0,0,1,0,1
1,20,0,0,0,1,0,0,0,0,0,1,0,0,1,0,11,1,0,1,1,0,41.0,0,0,0,0,0,1,1,824.75,0.0,0,59.4,1,0,0,1,1
1,54,0,0,0,0,0,0,1,1,1,0,0,1,0,0,52,1,1,1,1,0,30.0,1,1,1,1,1,0,3,5731.4,3.85,60,1081.6,0,0,1,0,1
0,57,0,0,0,0,0,0,0,1,0,1,0,1,0,0,12,1,0,0,1,0,21.0,0,0,0,0,0,1,2,260.9,0.0,0,439.8,0,0,0,1,1
1,46,0,0,0,0,0,0,0,1,0,0,1,0,0,0,29,0,0,1,1,1,8.0,0,1,0,0,0,1,2,1072.6,0.0,0,0.0,0,0,0,1,1
1,44,1,1,0,1,0,0,0,1,1,1,0,1,1,1,33,1,0,1,0,1,30.0,1,1,1,1,1,1,3,2603.1,0.0,0,53.46,0,0,1,0,1
0,35,1,1,0,1,0,0,0,1,1,1,1,0,0,0,22,1,0,0,1,0,21.0,0,0,0,0,0,1,1,454.05,0.0,0,1021.9,0,0,0,1,1
0,53,0,0,0,0,0,1,1,1,0,1,1,0,0,0,29,0,0,1,1,1,7.0,0,0,0,0,0,1,1,856.35,0.0,0,0.0,1,0,0,1,1
0,62,1,0,0,1,0,0,0,1,1,1,1,0,1,6,10,1,0,1,0,1,7.0,1,0,1,1,1,1,1,653.15,0.0,0,370.8,0,0,1,0,1
0,42,1,0,0,0,0,0,0,1,0,0,0,0,0,10,26,1,0,0,1,0,21.0,0,0,0,0,0,1,2,459.6,0.0,0,45.5,0,0,0,1,1
0,33,0,0,0,1,0,0,0,1,1,0,1,0,1,0,13,0,0,1,1,1,28.0,0,0,0,0,0,1,1,357.15,0.0,0,0.0,0,0,0,1,1
1,40,1,2,0,0,0,0,0,1,0,0,0,0,0,7,66,1,0,1,1,0,19.0,1,0,1,1,1,1,2,7031.3,0.0,0,2603.7,0,0,1,0,1
1,51,1,0,0,0,1,1,0,0,1,1,1,1,0,1,70,1,1,1,1,0,20.0,1,1,1,1,1,0,2,7968.85,0.0,10,1201.9,1,0,1,0,1
1,54,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,30.0,0,0,0,0,0,1,1,69.15,0.0,0,2.2,1,0,0,1,1
0,39,0,0,0,0,0,0,0,1,0,0,1,1,1,0,57,1,0,1,1,0,15.0,1,0,1,1,1,1,3,5464.65,0.0,0,1000.35,1,0,1,0,1
0,61,1,3,0,1,0,0,0,1,1,1,1,1,0,2,58,1,1,1,1,0,30.0,1,0,1,1,1,1,2,6225.4,34.83,0,2494.58,0,0,1,0,1
1,48,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,3.0,0,0,0,1,1,1,1,80.0,0.0,0,35.71,1,0,0,1,0
1,33,0,0,0,1,0,0,0,1,1,1,1,1,1,0,3,1,0,0,1,0,21.0,0,0,0,0,0,1,1,58.15,0.0,0,45.36,1,0,0,1,1
0,33,0,0,0,0,1,1,1,1,1,0,1,1,0,0,10,1,1,1,1,0,30.0,0,1,1,1,1,0,1,1058.25,0.0,110,145.3,1,0,1,0,1
0,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56,1,0,1,1,0,69.0,0,0,0,0,1,1,1,4092.85,0.0,0,1993.04,1,0,1,1,1
1,42,0,3,0,0,0,0,0,1,0,0,0,0,0,0,22,1,1,1,1,0,53.0,0,0,1,0,0,1,1,1949.4,0.0,0,649.88,0,0,0,0,1
1,31,1,1,0,0,1,0,0,0,1,0,1,0,1,9,72,1,1,1,1,0,24.0,1,1,1,0,0,1,3,7548.6,23.39,0,515.52,0,0,0,0,1
1,61,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,28.0,0,0,0,0,0,1,1,75.1,0.0,0,4.53,0,0,0,1,1
0,59,1,2,0,0,0,0,1,1,1,1,1,1,1,3,39,1,0,1,1,1,11.0,0,0,0,0,0,1,1,2066.0,0.0,0,587.34,0,0,0,1,1
0,39,0,3,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,53.0,0,0,0,0,0,1,1,49.9,0.0,0,9.0,0,0,0,1,1
1,44,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,3.0,0,0,1,1,1,1,1,89.1,0.0,0,16.06,1,0,1,0,1
1,61,1,0,0,1,0,0,1,0,0,0,0,1,0,3,52,1,1,1,1,0,3.0,1,1,0,0,0,0,3,4627.8,0.0,60,937.04,0,0,0,1,1
1,35,1,0,0,0,1,1,0,1,1,1,0,0,1,1,10,1,1,1,1,0,18.0,1,0,1,1,1,1,1,1037.75,0.0,0,10.9,1,0,1,0,1
1,34,0,0,0,0,1,0,0,0,1,1,1,0,1,0,4,1,0,1,0,1,5.0,0,0,0,0,0,1,1,208.45,0.0,0,152.04,0,0,0,1,1
1,21,1,0,0,0,0,0,0,1,0,1,0,1,0,7,70,0,0,1,1,1,30.0,1,1,1,1,1,1,3,4144.8,23.72,0,0.0,0,0,1,0,1
1,39,1,0,0,1,0,0,1,0,0,0,0,1,1,7,60,1,0,0,1,0,21.0,0,0,0,0,0,1,3,1258.15,0.0,0,1808.4,0,0,0,1,1
1,78,1,0,0,0,0,1,1,1,1,0,1,0,0,7,8,1,0,1,0,1,12.0,1,1,0,1,1,1,3,581.7,0.0,0,204.56,0,0,0,1,0
0,31,1,0,0,0,0,0,0,1,0,0,0,0,0,1,10,1,1,1,1,0,22.0,1,0,1,1,1,1,1,1068.85,0.0,0,320.7,1,0,1,0,1
0,44,1,3,0,0,0,1,0,0,1,0,1,1,0,1,3,1,0,0,1,0,21.0,0,0,0,0,0,1,1,60.65,0.0,0,91.02,0,0,0,1,1
1,69,1,1,0,0,0,0,0,1,0,1,0,1,0,9,64,1,1,0,1,0,21.0,0,0,0,0,0,1,3,1548.65,0.0,0,2373.76,0,0,0,1,1
0,39,1,0,0,0,0,1,1,1,1,0,0,0,1,6,66,1,1,1,1,0,30.0,1,0,1,1,1,1,1,6936.85,0.0,0,2787.18,0,0,1,0,1
1,27,1,2,0,0,0,0,0,1,0,0,1,1,1,7,49,1,1,1,1,0,59.0,1,0,1,0,0,1,2,4520.15,33.13,0,1767.92,0,0,0,0,1
0,37,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,27.0,0,0,0,0,0,1,1,49.95,0.0,0,44.98,0,0,0,1,1
1,55,0,1,0,1,0,0,1,0,0,0,1,0,1,0,36,1,0,1,1,0,18.0,0,0,1,1,1,1,1,3512.5,0.0,0,766.8,0,0,1,0,1
0,24,1,0,0,1,0,0,1,0,0,0,1,1,0,8,58,1,1,1,0,1,53.0,0,1,0,1,1,1,2,3972.25,0.0,0,1565.42,0,0,0,1,0
1,55,0,0,0,0,1,1,0,1,0,0,0,0,1,0,7,1,0,1,1,0,12.0,1,0,0,0,0,1,1,490.55,0.0,0,242.13,0,0,0,1,1
0,39,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,3.0,0,0,0,0,0,1,1,43.8,0.0,0,37.5,0,0,0,1,1
1,75,1,0,0,1,0,0,1,0,0,0,1,1,1,5,72,1,1,1,1,0,13.0,1,1,1,1,1,0,3,8404.9,0.0,120,1538.64,0,0,1,0,1
1,76,1,0,0,1,0,0,0,0,0,1,0,1,0,2,35,1,1,1,1,0,28.0,1,0,0,0,0,1,2,2815.25,0.0,0,145.6,0,0,0,1,1
1,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,1,1,1,1,0,26.0,0,0,0,1,1,1,1,2659.4,0.0,0,994.56,1,0,0,1,0
1,45,0,0,0,1,0,0,1,0,0,1,0,0,0,0,30,1,1,1,1,0,19.0,0,0,1,1,1,1,1,2936.25,0.0,0,517.8,0,0,1,0,1
1,49,1,1,0,1,0,0,1,0,0,1,0,0,1,1,52,1,1,1,1,0,10.0,0,1,0,1,1,1,1,4631.7,0.0,0,587.6,0,0,0,1,0
0,63,1,1,0,0,0,0,0,1,0,0,1,1,1,1,72,1,1,1,1,0,14.0,1,1,1,1,1,1,3,8477.7,0.0,0,2291.76,0,0,1,0,1
1,31,1,1,0,1,0,0,1,0,0,1,0,1,0,10,31,1,0,0,1,0,21.0,0,0,0,0,0,1,1,702.05,43.76,0,296.36,0,0,0,1,1
1,25,1,1,0,0,0,0,0,1,1,0,0,1,1,2,70,1,1,1,0,1,59.0,1,1,0,1,1,1,2,5445.95,0.0,0,2513.0,0,0,0,1,0
1,51,1,2,0,0,0,0,0,1,0,0,1,1,1,5,53,1,1,1,0,1,12.0,1,1,1,1,1,1,1,4616.1,0.0,0,1422.52,0,0,1,0,1
1,28,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,21.0,0,0,0,0,0,1,1,20.2,0.0,0,10.98,1,0,0,1,1
0,51,1,3,0,1,0,0,1,0,0,1,1,0,0,1,10,1,0,0,1,0,21.0,0,0,0,0,0,1,3,220.8,0.0,0,186.2,0,0,0,1,1
0,68,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,9.0,0,0,0,0,0,1,1,25.7,0.0,0,0.0,1,0,0,1,1
0,46,1,0,0,0,1,1,1,0,0,1,0,1,1,0,29,1,0,0,1,0,21.0,0,0,0,0,0,1,1,573.05,0.0,0,165.01,0,0,0,1,1
1,21,1,3,0,1,0,0,1,0,0,1,1,0,1,4,59,1,0,1,0,1,73.0,1,1,1,1,1,0,3,5186.0,0.0,150,2499.83,0,0,1,0,1
1,34,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2,1,0,1,0,1,16.0,0,0,0,0,0,1,1,81.0,0.0,0,39.04,1,0,0,1,1
0,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,1,0,1,1,0,12.0,1,0,1,1,1,1,2,6145.85,0.0,0,869.42,1,0,1,0,1
1,21,1,1,0,0,1,1,1,0,1,1,0,1,1,9,45,1,1,1,1,1,26.0,0,1,1,0,0,1,3,3371.0,0.0,0,1156.05,0,0,0,0,1
1,32,0,0,0,0,0,1,1,0,0,1,0,0,1,0,12,1,0,1,1,0,16.0,0,0,1,0,0,1,1,912.0,0.0,0,132.48,0,0,0,0,1
0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,0,1,1,0,9.0,1,1,0,1,1,1,1,1095.65,0.0,0,209.52,1,0,0,1,0
1,23,1,0,0,0,1,0,1,1,1,0,1,1,0,6,33,1,0,1,1,1,51.0,0,0,0,0,0,1,1,1462.6,0.0,0,1600.17,0,0,0,1,1
0,31,0,0,0,0,0,0,1,0,0,1,1,1,1,0,9,1,0,1,1,1,16.0,0,0,1,1,1,1,1,703.55,0.0,0,327.87,1,0,1,0,1
1,25,1,0,0,0,0,0,1,1,1,1,1,1,1,1,7,1,0,1,1,0,52.0,0,1,1,0,0,1,1,608.8,26.02,0,134.61,1,0,0,0,1
1,34,1,0,0,0,1,0,0,0,1,1,1,0,1,5,66,1,1,1,1,1,19.0,1,0,1,0,0,1,3,4189.7,40.62,0,2114.64,0,0,0,0,1
1,63,1,0,0,0,0,0,0,1,0,0,1,1,1,1,52,1,1,1,1,0,26.0,1,1,0,1,1,0,3,4990.25,0.0,120,2422.68,1,0,0,1,0
0,57,1,0,0,1,0,0,1,0,0,1,1,1,0,6,49,0,0,1,0,1,11.0,0,0,1,0,0,1,1,2070.75,0.0,0,0.0,0,0,0,0,1
0,34,1,2,0,0,0,0,1,1,0,0,1,1,0,2,61,1,0,1,1,1,11.0,0,0,0,0,0,1,2,2961.4,0.0,0,2613.85,0,0,0,1,1
0,19,0,0,0,0,0,1,0,1,1,0,1,1,1,0,24,1,1,0,1,0,21.0,0,0,0,0,0,1,3,553.0,0.0,0,639.36,0,0,0,1,1
0,33,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,4.0,0,1,0,0,0,1,1,49.9,0.0,0,14.93,0,0,0,1,1
1,58,1,3,0,0,0,0,0,1,1,1,1,1,1,10,17,1,1,1,0,1,28.0,0,1,0,0,0,1,2,1096.65,0.0,0,548.59,0,0,0,1,1
0,53,0,0,0,1,0,0,1,0,1,0,0,0,0,0,12,1,0,0,1,0,21.0,0,0,0,0,0,1,1,266.6,0.0,0,278.4,0,0,0,1,1
1,58,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,12.0,1,1,0,0,0,0,1,62.05,0.0,10,47.83,1,0,0,1,1
1,77,1,0,0,1,0,0,1,0,1,0,0,1,0,2,61,1,1,1,1,0,8.0,1,1,1,0,0,1,2,6066.55,0.0,0,133.59,0,0,0,0,1
1,19,0,0,0,0,0,0,0,1,0,1,0,1,0,0,27,1,0,1,1,1,26.0,1,1,1,0,1,1,2,1927.3,0.0,0,982.53,0,1,0,0,0
0,53,1,2,0,0,1,1,0,0,0,0,1,0,1,2,48,1,0,1,1,0,29.0,1,0,1,1,1,1,2,4977.2,0.0,0,1736.64,0,0,1,0,1
1,50,1,0,0,0,0,0,0,1,0,0,1,1,1,5,71,1,1,1,1,0,6.0,1,0,1,0,0,0,3,6994.6,0.0,40,3128.26,0,0,0,0,1
0,28,1,3,0,1,0,0,1,0,1,0,0,1,1,9,4,1,1,1,1,1,52.0,0,1,0,0,0,1,1,224.85,0.0,0,140.8,0,0,0,1,1
1,40,1,0,0,1,0,0,1,0,1,0,1,0,0,6,61,1,1,1,1,0,29.0,0,0,1,1,1,1,1,6375.2,0.0,0,1687.26,0,0,1,0,1
0,23,0,0,0,0,1,1,0,0,0,0,0,1,1,0,31,1,1,1,1,0,58.0,0,0,1,1,1,1,1,3205.6,0.0,0,1417.01,0,0,1,0,1
0,53,1,0,0,0,0,1,1,1,0,1,0,1,0,1,32,1,0,1,1,0,13.0,0,0,0,1,1,1,1,2585.95,0.0,0,1199.36,1,0,0,1,0
0,22,0,0,0,0,0,0,0,1,0,1,1,0,0,0,30,1,1,1,1,0,73.0,0,1,1,1,1,0,1,3211.9,0.0,60,1274.7,0,0,1,0,1
0,31,1,1,0,1,0,0,1,0,1,0,1,0,1,4,55,1,0,0,1,0,21.0,0,0,0,0,0,1,1,1087.25,0.0,0,1721.5,0,0,0,1,1
0,37,1,0,0,0,0,0,1,0,0,0,0,0,1,0,42,1,0,0,1,0,21.0,0,0,0,0,0,1,1,869.9,0.0,0,249.9,0,0,0,1,1
0,21,1,0,0,1,0,0,1,0,1,0,1,1,0,1,70,1,1,1,1,0,48.0,1,1,1,1,1,1,3,7723.9,48.54,0,1174.6,1,0,1,0,1
0,25,1,2,0,0,0,0,1,0,0,0,0,0,1,1,71,1,1,0,1,0,21.0,0,0,0,0,0,1,3,1663.5,0.0,0,2088.11,0,0,0,1,1
0,25,0,0,0,1,0,0,1,0,1,0,1,1,1,0,43,1,1,1,1,0,26.0,1,1,1,1,1,1,3,4895.1,10.76,0,1068.55,0,0,1,0,1
1,37,0,0,0,0,0,1,1,1,1,0,1,0,0,0,19,0,0,1,1,1,6.0,0,0,0,0,0,1,1,468.35,0.0,0,0.0,0,0,0,1,1
1,33,1,1,0,0,1,0,0,1,1,0,0,0,1,1,19,1,0,0,1,0,21.0,0,0,0,0,0,1,2,344.5,0.0,0,249.47,0,0,0,1,1
0,43,0,0,0,1,0,0,1,0,1,1,0,0,0,0,12,1,0,0,1,0,21.0,0,0,0,0,0,1,1,220.35,0.0,0,224.52,0,0,0,1,1
1,53,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,1,0,1,1,1,11.0,0,1,1,0,0,1,1,226.2,0.0,0,12.12,0,0,0,0,1
0,79,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,1,1,1,1,0,25.0,0,0,0,1,0,1,1,1127.2,0.0,0,57.85,1,0,1,1,0
0,21,0,0,0,1,0,0,1,0,1,1,0,0,1,0,4,1,1,1,1,0,69.0,1,0,0,0,1,1,1,333.55,0.0,0,166.88,1,0,1,1,1
1,59,0,0,0,0,0,1,0,1,1,0,0,0,1,0,8,1,1,1,1,0,14.0,1,0,1,0,0,1,1,773.65,0.0,0,191.12,1,0,0,0,1
1,65,1,0,0,1,0,0,1,0,1,1,0,1,0,7,70,1,1,1,1,1,17.0,1,1,1,1,1,1,3,6333.4,0.0,0,844.9,0,0,1,0,1
1,39,1,0,0,0,0,1,0,0,1,0,0,1,0,4,68,1,1,1,1,1,20.0,1,1,1,1,1,1,3,6392.85,0.0,0,2609.84,0,0,1,0,1
1,55,1,0,0,0,1,0,1,0,1,0,0,0,0,1,5,1,1,1,1,0,7.0,0,0,0,0,0,0,1,412.1,0.0,10,5.8,1,0,0,1,1
1,20,0,0,0,1,0,0,1,0,1,1,0,1,1,0,12,1,1,1,1,0,42.0,0,1,1,1,1,0,1,1132.75,0.0,120,337.92,1,0,1,0,1
1,26,1,3,0,1,0,0,1,0,1,1,1,0,0,1,57,1,0,1,1,0,73.0,1,0,1,1,1,1,2,5598.0,0.0,0,238.26,0,0,1,0,1
