Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly GB Download,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Married,City,Phone Service,Multiple Lines,Internet Service,Internet Type,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Customer Status,# Streaming Services
62.0,0.0,1.0,11.0,12.0,740.8,0.0,0.0,172.59,Female,Yes,Modesto,Yes,Yes,Yes,DSL,No,Yes,Yes,Month-to-Month,Churned,2
65.0,0.0,0.0,4.0,23.0,424.45,0.0,0.0,198.0,Female,No,San Ramon,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,3
37.0,0.0,0.0,30.0,13.0,1536.75,0.0,0.0,322.2,Female,No,Santa Monica,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
31.0,1.0,0.0,15.0,12.0,1430.05,0.0,0.0,453.3,Male,No,San Bernardino,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,1
62.0,0.0,0.0,7.0,23.0,164.85,0.0,0.0,337.54,Female,No,Long Beach,Yes,No,No,None,No,No,No,Month-to-Month,Churned,0
58.0,0.0,0.0,16.0,8.0,1248.9,0.0,0.0,546.88,Male,No,French Gulch,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,0
32.0,0.0,0.0,9.0,23.0,147.55,0.0,0.0,413.91,Female,No,Branscomb,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
42.0,0.0,0.0,7.0,35.4,130.55,0.0,0.0,232.26,Male,No,Glenhaven,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
65.0,0.0,0.0,3.0,8.0,289.1,0.0,0.0,78.96,Male,No,Downey,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Churned,1
50.0,0.0,0.0,1.0,14.0,95.85,0.0,0.0,2.7,Female,No,Fullerton,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Month-to-Month,Stayed,3
70.0,0.0,4.0,44.0,6.0,3670.5,0.0,0.0,1955.36,Female,Yes,Mount Shasta,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Two Year,Stayed,0
44.0,3.0,5.0,43.0,53.0,1224.05,0.0,0.0,0.0,Male,Yes,Los Angeles,No,No,Yes,Cable,No,No,Yes,Month-to-Month,Stayed,0
40.0,0.0,0.0,24.0,19.0,487.05,0.0,0.0,1140.24,Male,No,Weldon,Yes,No,No,None,No,No,No,Two Year,Stayed,0
32.0,0.0,1.0,21.0,26.0,1565.7,0.0,0.0,106.47,Female,Yes,Rancho Santa Margarita,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
47.0,0.0,0.0,7.0,14.0,264.8,0.0,0.0,0.0,Male,No,San Jose,No,No,Yes,DSL,Yes,No,Yes,One Year,Stayed,0
43.0,2.0,3.0,57.0,26.0,1272.05,0.0,0.0,698.82,Female,Yes,Bellflower,Yes,No,No,None,No,No,No,Two Year,Stayed,0
35.0,0.0,0.0,11.0,8.0,712.25,0.0,0.0,177.54,Male,No,Orange,Yes,No,Yes,DSL,Yes,No,Yes,Month-to-Month,Stayed,3
71.0,0.0,1.0,3.0,2.0,334.65,0.0,0.0,123.9,Male,Yes,Alhambra,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Churned,2
31.0,0.0,2.0,57.0,29.0,5969.85,0.0,0.0,956.46,Male,Yes,Oakdale,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Two Year,Stayed,3
64.0,1.0,2.0,23.0,16.4,445.3,0.0,0.0,557.06,Male,Yes,Culver City,Yes,No,No,None,No,No,No,One Year,Stayed,0
22.0,2.0,7.0,18.0,51.0,1087.45,0.0,0.0,726.48,Female,Yes,Elk Grove,Yes,No,Yes,DSL,No,Yes,Yes,One Year,Stayed,0
23.0,3.0,3.0,33.0,22.8,579.4,0.0,0.0,937.2,Female,Yes,Olympic Valley,Yes,No,No,None,No,No,No,One Year,Stayed,0
32.0,2.0,9.0,3.0,27.6,52.0,0.0,0.0,135.99,Female,Yes,Redding,Yes,No,No,None,No,No,No,Two Year,Stayed,0
77.0,0.0,5.0,54.0,16.0,6077.75,0.0,0.0,1758.24,Male,Yes,Lemon Grove,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Two Year,Stayed,2
47.0,2.0,3.0,7.0,25.0,515.75,0.0,0.0,349.86,Male,Yes,Edwards,Yes,No,Yes,Cable,Yes,Yes,Yes,Month-to-Month,Stayed,2
45.0,0.0,3.0,70.0,21.0,5706.2,0.0,0.0,74.9,Male,Yes,Deer Park,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Two Year,Stayed,0
68.0,0.0,0.0,1.0,30.0,89.3,0.0,0.0,30.23,Female,No,Shaver Lake,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,2
75.0,0.0,6.0,30.0,22.0,3181.8,0.0,0.0,1004.4,Male,Yes,Lakeshore,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Month-to-Month,Stayed,1
64.0,0.0,4.0,32.0,18.0,2619.15,16.96,0.0,1379.52,Male,Yes,Sacramento,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,One Year,Stayed,0
62.0,1.0,1.0,1.0,19.6,19.0,0.0,0.0,28.28,Female,Yes,Anaheim,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
62.0,0.0,3.0,56.0,18.0,5669.5,0.0,0.0,392.0,Female,Yes,Shasta,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Month-to-Month,Stayed,3
20.0,0.0,0.0,11.0,41.0,824.75,0.0,0.0,59.4,Male,No,Jenner,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
54.0,0.0,0.0,52.0,30.0,5731.4,3.85,60.0,1081.6,Male,No,Sacramento,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Two Year,Stayed,3
57.0,0.0,0.0,12.0,21.6,260.9,0.0,0.0,439.8,Female,No,San Jose,Yes,No,No,None,No,No,No,One Year,Stayed,0
46.0,0.0,0.0,29.0,8.0,1072.6,0.0,0.0,0.0,Male,No,Stockton,No,No,Yes,DSL,No,Yes,Yes,One Year,Stayed,0
44.0,1.0,1.0,33.0,30.0,2603.1,0.0,0.0,53.46,Male,Yes,Walnut Creek,Yes,No,Yes,Cable,Yes,Yes,Yes,Two Year,Stayed,3
35.0,1.0,0.0,22.0,23.4,454.05,0.0,0.0,1021.9,Female,Yes,Fish Camp,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
53.0,0.0,0.0,29.0,7.0,856.35,0.0,0.0,0.0,Female,No,Beale Afb,No,No,Yes,DSL,No,No,Yes,Month-to-Month,Churned,0
62.0,0.0,6.0,10.0,7.0,653.15,0.0,0.0,370.8,Female,Yes,Gerber,Yes,No,Yes,Cable,Yes,No,Yes,Month-to-Month,Stayed,3
42.0,0.0,10.0,26.0,20.4,459.6,0.0,0.0,45.5,Female,Yes,Los Angeles,Yes,No,No,None,No,No,No,One Year,Stayed,0
33.0,0.0,0.0,13.0,28.0,357.15,0.0,0.0,0.0,Female,No,Culver City,No,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
40.0,2.0,7.0,66.0,19.0,7031.3,0.0,0.0,2603.7,Male,Yes,Los Angeles,Yes,No,Yes,Fiber Optic,Yes,No,Yes,One Year,Stayed,3
51.0,0.0,1.0,70.0,20.0,7968.85,0.0,10.0,1201.9,Male,Yes,Los Molinos,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,One Year,Churned,3
54.0,0.0,1.0,1.0,30.0,69.15,0.0,0.0,2.2,Male,Yes,Los Angeles,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
39.0,0.0,0.0,57.0,15.0,5464.65,0.0,0.0,1000.35,Female,No,San Diego,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Two Year,Churned,3
61.0,3.0,2.0,58.0,30.0,6225.4,34.83,0.0,2494.58,Female,Yes,Coronado,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,One Year,Stayed,3
48.0,0.0,1.0,1.0,3.0,80.0,0.0,0.0,35.71,Male,Yes,Shafter,Yes,No,Yes,Cable,No,No,Yes,Month-to-Month,Churned,2
33.0,0.0,0.0,3.0,30.8,58.15,0.0,0.0,45.36,Male,No,Susanville,Yes,No,No,None,No,No,No,Month-to-Month,Churned,0
33.0,0.0,0.0,10.0,30.0,1058.25,0.0,110.0,145.3,Female,No,Friant,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Month-to-Month,Churned,3
42.0,3.0,0.0,22.0,53.0,1949.4,0.0,0.0,649.88,Male,No,Los Angeles,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,1
31.0,1.0,9.0,72.0,24.0,7548.6,23.39,0.0,515.52,Male,Yes,Guerneville,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Two Year,Stayed,1
61.0,0.0,0.0,1.0,28.0,75.1,0.0,0.0,4.53,Male,No,Hinkley,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,0
59.0,2.0,3.0,39.0,11.0,2066.0,0.0,0.0,587.34,Female,Yes,Oakland,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
39.0,3.0,0.0,1.0,53.0,49.9,0.0,0.0,9.0,Female,No,Cantua Creek,Yes,No,Yes,Cable,No,No,Yes,Month-to-Month,Stayed,0
44.0,0.0,0.0,1.0,3.0,89.1,0.0,0.0,16.06,Male,No,Oakland,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,3
61.0,0.0,3.0,52.0,3.0,4627.8,0.0,60.0,937.04,Male,Yes,Bethel Island,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Two Year,Stayed,0
35.0,0.0,1.0,10.0,18.0,1037.75,0.0,0.0,10.9,Male,Yes,Acampo,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Churned,3
34.0,0.0,0.0,4.0,5.0,208.45,0.0,0.0,152.04,Male,No,Bakersfield,Yes,No,Yes,Cable,No,No,Yes,Month-to-Month,Stayed,0
21.0,0.0,7.0,70.0,30.0,4144.8,23.72,0.0,0.0,Male,Yes,San Jose,No,No,Yes,DSL,Yes,Yes,Yes,Two Year,Stayed,3
39.0,0.0,7.0,60.0,26.2,1258.15,0.0,0.0,1808.4,Male,Yes,Heber,Yes,No,No,None,No,No,No,Two Year,Stayed,0
78.0,0.0,7.0,8.0,12.0,581.7,0.0,0.0,204.56,Male,Yes,Santa Barbara,Yes,No,Yes,Cable,Yes,Yes,Yes,Two Year,Stayed,2
31.0,0.0,1.0,10.0,22.0,1068.85,0.0,0.0,320.7,Female,Yes,Los Angeles,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Churned,3
44.0,3.0,1.0,3.0,22.6,60.65,0.0,0.0,91.02,Female,Yes,Badger,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
69.0,1.0,9.0,64.0,29.8,1548.65,0.0,0.0,2373.76,Male,Yes,San Jose,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
39.0,0.0,6.0,66.0,30.0,6936.85,0.0,0.0,2787.18,Female,Yes,Victorville,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Stayed,3
37.0,0.0,0.0,1.0,27.0,49.95,0.0,0.0,44.98,Female,No,Niland,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
55.0,1.0,0.0,36.0,18.0,3512.5,0.0,0.0,766.8,Male,No,El Sobrante,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,3
24.0,0.0,8.0,58.0,53.0,3972.25,0.0,0.0,1565.42,Female,Yes,Lynwood,Yes,Yes,Yes,Cable,No,Yes,Yes,One Year,Stayed,2
55.0,0.0,0.0,7.0,12.0,490.55,0.0,0.0,242.13,Male,No,Dos Palos,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Stayed,0
39.0,0.0,0.0,1.0,3.0,43.8,0.0,0.0,37.5,Female,No,Calpine,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
75.0,0.0,5.0,72.0,13.0,8404.9,0.0,120.0,1538.64,Male,Yes,Mentone,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Two Year,Stayed,3
76.0,0.0,2.0,35.0,28.0,2815.25,0.0,0.0,145.6,Male,Yes,Montara,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,One Year,Stayed,0
52.0,0.0,0.0,28.0,26.0,2659.4,0.0,0.0,994.56,Male,No,Klamath,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,2
45.0,0.0,0.0,30.0,19.0,2936.25,0.0,0.0,517.8,Male,No,Freedom,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,3
49.0,1.0,1.0,52.0,10.0,4631.7,0.0,0.0,587.6,Male,Yes,San Ardo,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Month-to-Month,Stayed,2
63.0,1.0,1.0,72.0,14.0,8477.7,0.0,0.0,2291.76,Female,Yes,San Diego,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Two Year,Stayed,3
31.0,1.0,10.0,31.0,23.0,702.05,43.76,0.0,296.36,Male,Yes,Arcadia,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
51.0,2.0,5.0,53.0,12.0,4616.1,0.0,0.0,1422.52,Male,Yes,San Diego,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Month-to-Month,Stayed,3
28.0,0.0,0.0,1.0,27.0,20.2,0.0,0.0,10.98,Male,No,Ivanhoe,Yes,No,No,None,No,No,No,Month-to-Month,Churned,0
51.0,3.0,1.0,10.0,15.8,220.8,0.0,0.0,186.2,Female,Yes,Nice,Yes,No,No,None,No,No,No,Two Year,Stayed,0
68.0,0.0,0.0,1.0,9.0,25.7,0.0,0.0,0.0,Female,No,Fulton,No,No,Yes,Cable,No,No,Yes,Month-to-Month,Churned,0
46.0,0.0,0.0,29.0,16.8,573.05,0.0,0.0,165.01,Female,Yes,Westwood,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
34.0,0.0,0.0,2.0,16.0,81.0,0.0,0.0,39.04,Male,No,Guatay,Yes,No,Yes,Cable,No,No,Yes,Month-to-Month,Churned,0
57.0,0.0,0.0,58.0,12.0,6145.85,0.0,0.0,869.42,Female,No,Los Angeles,Yes,No,Yes,Fiber Optic,Yes,No,Yes,One Year,Churned,3
21.0,1.0,9.0,45.0,26.0,3371.0,0.0,0.0,1156.05,Male,Yes,Oakley,Yes,Yes,Yes,DSL,No,Yes,Yes,Two Year,Stayed,1
32.0,0.0,0.0,12.0,16.0,912.0,0.0,0.0,132.48,Male,No,Riverside,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,1
36.0,0.0,0.0,12.0,9.0,1095.65,0.0,0.0,209.52,Female,No,Los Angeles,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Month-to-Month,Churned,2
23.0,0.0,6.0,33.0,51.0,1462.6,0.0,0.0,1600.17,Male,Yes,Rohnert Park,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
31.0,0.0,0.0,9.0,16.0,703.55,0.0,0.0,327.87,Female,No,Fallbrook,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Churned,3
25.0,0.0,1.0,7.0,52.0,608.8,26.02,0.0,134.61,Male,Yes,Oakland,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Month-to-Month,Churned,1
34.0,0.0,5.0,66.0,19.0,4189.7,40.62,0.0,2114.64,Male,Yes,Bakersfield,Yes,Yes,Yes,DSL,Yes,No,Yes,Two Year,Stayed,1
63.0,0.0,1.0,52.0,26.0,4990.25,0.0,120.0,2422.68,Male,Yes,San Diego,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Two Year,Churned,2
57.0,0.0,6.0,49.0,11.0,2070.75,0.0,0.0,0.0,Female,Yes,Studio City,No,No,Yes,Cable,No,No,Yes,Month-to-Month,Stayed,1
34.0,2.0,2.0,61.0,11.0,2961.4,0.0,0.0,2613.85,Female,Yes,Atherton,Yes,No,Yes,DSL,No,No,Yes,One Year,Stayed,0
19.0,0.0,0.0,24.0,19.0,553.0,0.0,0.0,639.36,Female,No,Thornton,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
33.0,0.0,0.0,1.0,4.0,49.9,0.0,0.0,14.93,Female,No,Terra Bella,Yes,No,Yes,DSL,No,Yes,Yes,Month-to-Month,Stayed,0
58.0,3.0,10.0,17.0,28.0,1096.65,0.0,0.0,548.59,Male,Yes,Round Mountain,Yes,Yes,Yes,Cable,No,Yes,Yes,One Year,Stayed,0
53.0,0.0,0.0,12.0,17.0,266.6,0.0,0.0,278.4,Female,No,Orange Cove,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
58.0,0.0,0.0,1.0,12.0,62.05,0.0,10.0,47.83,Male,No,Wheatland,Yes,Yes,Yes,DSL,Yes,Yes,No,Month-to-Month,Churned,0
77.0,0.0,2.0,61.0,8.0,6066.55,0.0,0.0,133.59,Male,Yes,Waterford,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,One Year,Stayed,1
19.0,0.0,0.0,27.0,26.0,1927.3,0.0,0.0,982.53,Male,No,San Jose,Yes,No,Yes,DSL,Yes,Yes,Yes,One Year,Stayed,2
53.0,2.0,2.0,48.0,29.0,4977.2,0.0,0.0,1736.64,Female,Yes,West Covina,Yes,No,Yes,Fiber Optic,Yes,No,Yes,One Year,Stayed,3
28.0,3.0,9.0,4.0,52.0,224.85,0.0,0.0,140.8,Female,Yes,Cedar Glen,Yes,Yes,Yes,DSL,No,Yes,Yes,Month-to-Month,Stayed,0
40.0,0.0,6.0,61.0,29.0,6375.2,0.0,0.0,1687.26,Male,Yes,Weed,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,3
53.0,0.0,1.0,32.0,13.0,2585.95,0.0,0.0,1199.36,Female,Yes,Orangevale,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,2
31.0,1.0,4.0,55.0,24.8,1087.25,0.0,0.0,1721.5,Female,Yes,Descanso,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
37.0,0.0,0.0,42.0,15.8,869.9,0.0,0.0,249.9,Female,Yes,Fresno,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
21.0,0.0,1.0,70.0,48.0,7723.9,48.54,0.0,1174.6,Female,Yes,Cupertino,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Two Year,Churned,3
25.0,2.0,1.0,71.0,16.8,1663.5,0.0,0.0,2088.11,Female,Yes,Fresno,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
25.0,0.0,0.0,43.0,26.0,4895.1,10.76,0.0,1068.55,Female,No,Tecate,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Two Year,Stayed,3
37.0,0.0,0.0,19.0,6.0,468.35,0.0,0.0,0.0,Male,No,Santa Barbara,No,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
33.0,1.0,1.0,19.0,29.2,344.5,0.0,0.0,249.47,Male,Yes,Maywood,Yes,No,No,None,No,No,No,One Year,Stayed,0
43.0,0.0,0.0,12.0,32.2,220.35,0.0,0.0,224.52,Female,No,Chula Vista,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
53.0,0.0,0.0,4.0,11.0,226.2,0.0,0.0,12.12,Male,No,Modesto,Yes,No,Yes,DSL,No,Yes,Yes,Month-to-Month,Stayed,1
79.0,0.0,0.0,13.0,25.0,1127.2,0.0,0.0,57.85,Female,No,San Marcos,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,1
59.0,0.0,0.0,8.0,14.0,773.65,0.0,0.0,191.12,Male,No,San Mateo,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Churned,1
65.0,0.0,7.0,70.0,17.0,6333.4,0.0,0.0,844.9,Male,Yes,Baldwin Park,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Two Year,Stayed,3
39.0,0.0,4.0,68.0,20.0,6392.85,0.0,0.0,2609.84,Male,Yes,Harbor City,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Two Year,Stayed,3
55.0,0.0,1.0,5.0,7.0,412.1,0.0,10.0,5.8,Male,Yes,Richmond,Yes,Yes,Yes,Fiber Optic,No,No,No,Month-to-Month,Churned,0
20.0,0.0,0.0,12.0,42.0,1132.75,0.0,120.0,337.92,Male,No,Meadow Vista,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Month-to-Month,Churned,3
60.0,1.0,10.0,51.0,23.2,1028.75,0.0,0.0,741.54,Female,Yes,Escondido,Yes,No,No,None,No,No,No,Two Year,Stayed,0
64.0,0.0,0.0,4.0,17.0,220.65,0.0,0.0,29.96,Female,No,Murphys,Yes,No,Yes,Cable,No,No,Yes,Month-to-Month,Stayed,0
70.0,0.0,2.0,70.0,7.0,7511.9,0.0,0.0,1013.6,Male,Yes,Bakersfield,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Two Year,Stayed,3
42.0,0.0,1.0,30.0,17.6,655.85,0.0,0.0,460.8,Female,Yes,Elk Grove,Yes,No,No,None,No,No,No,Month-to-Month,Churned,0
31.0,0.0,0.0,7.0,27.0,593.45,0.0,0.0,251.37,Male,No,Hickman,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Churned,1
66.0,0.0,0.0,19.0,16.0,1637.3,0.0,0.0,566.2,Male,No,Tehachapi,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,2
60.0,0.0,0.0,12.0,23.0,1384.75,0.0,0.0,197.4,Male,No,Camarillo,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Month-to-Month,Churned,3
36.0,0.0,0.0,17.0,2.0,900.5,35.34,0.0,792.2,Male,No,Santa Rosa,Yes,No,Yes,Cable,No,Yes,Yes,Month-to-Month,Churned,0
79.0,0.0,1.0,66.0,25.0,6822.15,0.0,0.0,1904.76,Male,Yes,Santa Barbara,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Churned,2
76.0,0.0,7.0,51.0,10.0,4839.15,0.0,0.0,112.71,Male,Yes,Long Beach,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,One Year,Stayed,1
38.0,0.0,0.0,51.0,16.0,4242.35,0.0,0.0,286.62,Male,No,Fallbrook,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Churned,0
44.0,0.0,10.0,71.0,18.6,1379.6,0.0,0.0,1307.11,Female,Yes,El Cajon,Yes,No,No,None,No,No,No,Two Year,Stayed,0
53.0,0.0,0.0,35.0,21.0,2636.05,0.0,0.0,876.4,Male,No,San Dimas,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
64.0,0.0,0.0,11.0,21.0,531.15,0.0,0.0,32.45,Female,No,Pasadena,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
39.0,0.0,0.0,2.0,25.0,160.8,0.0,0.0,83.28,Female,No,Shoshone,Yes,No,Yes,DSL,Yes,Yes,Yes,Month-to-Month,Churned,3
74.0,0.0,0.0,26.0,26.0,2497.2,0.0,60.0,1238.38,Female,No,Auburn,Yes,Yes,Yes,Fiber Optic,No,No,No,Month-to-Month,Churned,1
37.0,2.0,1.0,60.0,26.2,1506.4,0.0,0.0,1707.0,Male,Yes,Gold Run,Yes,Yes,No,None,No,No,No,One Year,Stayed,0
27.0,3.0,1.0,62.0,41.0,4983.05,14.15,0.0,2459.54,Male,Yes,Forestville,Yes,No,Yes,Fiber Optic,No,No,Yes,One Year,Stayed,0
47.0,0.0,0.0,12.0,13.0,524.35,0.0,0.0,433.32,Female,No,Richvale,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
42.0,0.0,0.0,4.0,9.0,338.1,0.0,0.0,116.44,Female,No,Whittier,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
76.0,0.0,0.0,45.0,18.0,4200.25,0.0,0.0,704.25,Male,No,Stockton,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Two Year,Stayed,2
59.0,0.0,0.0,8.0,35.4,137.6,0.0,0.0,211.76,Female,No,Georgetown,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
30.0,0.0,0.0,2.0,52.0,143.35,0.0,0.0,53.74,Female,No,Riverbank,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
38.0,0.0,2.0,68.0,24.2,1614.9,0.0,0.0,1811.52,Female,Yes,Avery,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
54.0,0.0,4.0,36.0,18.0,3834.4,0.0,50.0,692.64,Female,Yes,Sacramento,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Two Year,Stayed,2
44.0,0.0,0.0,1.0,12.6,19.55,0.0,0.0,10.2,Female,No,Biggs,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
55.0,0.0,1.0,42.0,5.0,1445.3,0.0,50.0,0.0,Female,Yes,Lancaster,No,No,Yes,Cable,No,Yes,No,One Year,Churned,0
75.0,0.0,0.0,5.0,12.0,502.6,0.0,0.0,181.8,Male,No,North Hollywood,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,1
40.0,0.0,0.0,10.0,18.0,832.05,12.81,0.0,456.9,Female,No,Nicasio,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,1
75.0,0.0,7.0,20.0,10.0,1899.65,0.0,0.0,106.2,Male,Yes,Camp Nelson,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,3
30.0,0.0,0.0,29.0,14.6,554.25,0.0,0.0,436.74,Female,No,Tahoe Vista,Yes,No,No,None,No,No,No,Two Year,Stayed,0
60.0,0.0,0.0,1.0,2.0,85.0,0.0,0.0,15.2,Male,No,Brentwood,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,2
46.0,0.0,0.0,5.0,29.0,202.15,0.0,0.0,54.95,Female,No,Acton,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
29.0,1.0,0.0,19.0,17.6,398.55,24.07,0.0,673.55,Female,No,Manton,Yes,No,No,None,No,No,No,Two Year,Stayed,0
80.0,0.0,3.0,71.0,24.2,1789.65,0.0,0.0,2644.75,Male,Yes,Alameda,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
72.0,0.0,0.0,4.0,10.0,207.35,0.0,0.0,0.0,Male,No,Valley Village,No,No,Yes,DSL,No,No,Yes,Two Year,Stayed,2
20.0,0.0,0.0,1.0,51.0,70.25,0.0,10.0,10.05,Female,No,Los Angeles,Yes,No,Yes,Fiber Optic,No,No,No,Month-to-Month,Stayed,0
38.0,2.0,0.0,6.0,24.8,98.35,0.0,0.0,101.46,Male,No,Stockton,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
77.0,2.0,1.0,32.0,19.0,3217.65,0.0,0.0,1574.72,Female,Yes,Wallace,Yes,Yes,Yes,Fiber Optic,No,No,Yes,One Year,Stayed,2
45.0,0.0,10.0,68.0,5.0,6424.7,0.0,0.0,1064.2,Female,Yes,Topanga,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Two Year,Stayed,3
