Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly GB Download,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Married,City_0,City_1,City_2,City_3,City_4,City_5,City_6,City_7,City_8,City_9,City_10,Phone Service,Multiple Lines,Internet Service,Internet Type_0,Internet Type_1,Internet Type_2,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Customer Status
20.0,0.0,0.0,11.0,41.0,824.75,0.0,0.0,59.4,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1
54.0,0.0,0.0,52.0,30.0,5731.4,3.85,60.0,1081.6,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,3,0
57.0,0.0,0.0,12.0,21.6,260.9,0.0,0.0,439.8,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0
46.0,0.0,0.0,29.0,8.0,1072.6,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,2,0
44.0,1.0,1.0,33.0,30.0,2603.1,0.0,0.0,53.46,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,3,0
35.0,1.0,0.0,22.0,23.4,454.05,0.0,0.0,1021.9,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
53.0,0.0,0.0,29.0,7.0,856.35,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
62.0,0.0,6.0,10.0,7.0,653.15,0.0,0.0,370.8,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0
42.0,0.0,10.0,26.0,20.4,459.6,0.0,0.0,45.5,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
33.0,0.0,0.0,13.0,28.0,357.15,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0
40.0,2.0,7.0,66.0,19.0,7031.3,0.0,0.0,2603.7,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,2,0
51.0,0.0,1.0,70.0,20.0,7968.85,0.0,10.0,1201.9,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,2,1
54.0,0.0,1.0,1.0,30.0,69.15,0.0,0.0,2.2,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1
39.0,0.0,0.0,57.0,15.0,5464.65,0.0,0.0,1000.35,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,3,1
61.0,3.0,2.0,58.0,30.0,6225.4,34.83,0.0,2494.58,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,2,0
48.0,0.0,1.0,1.0,3.0,80.0,0.0,0.0,35.71,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1
33.0,0.0,0.0,3.0,30.8,58.15,0.0,0.0,45.36,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
33.0,0.0,0.0,10.0,30.0,1058.25,0.0,110.0,145.3,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1
42.0,3.0,0.0,22.0,53.0,1949.4,0.0,0.0,649.88,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0
31.0,1.0,9.0,72.0,24.0,7548.6,23.39,0.0,515.52,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,3,0
61.0,0.0,0.0,1.0,28.0,75.1,0.0,0.0,4.53,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
59.0,2.0,3.0,39.0,11.0,2066.0,0.0,0.0,587.34,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0
39.0,3.0,0.0,1.0,53.0,49.9,0.0,0.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
44.0,0.0,0.0,1.0,3.0,89.1,0.0,0.0,16.06,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1
61.0,0.0,3.0,52.0,3.0,4627.8,0.0,60.0,937.04,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,3,0
35.0,0.0,1.0,10.0,18.0,1037.75,0.0,0.0,10.9,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
34.0,0.0,0.0,4.0,5.0,208.45,0.0,0.0,152.04,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
21.0,0.0,7.0,70.0,30.0,4144.8,23.72,0.0,0.0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,3,0
39.0,0.0,7.0,60.0,26.2,1258.15,0.0,0.0,1808.4,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
78.0,0.0,7.0,8.0,12.0,581.7,0.0,0.0,204.56,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,3,0
31.0,0.0,1.0,10.0,22.0,1068.85,0.0,0.0,320.7,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
44.0,3.0,1.0,3.0,22.6,60.65,0.0,0.0,91.02,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
69.0,1.0,9.0,64.0,29.8,1548.65,0.0,0.0,2373.76,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0
39.0,0.0,6.0,66.0,30.0,6936.85,0.0,0.0,2787.18,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0
37.0,0.0,0.0,1.0,27.0,49.95,0.0,0.0,44.98,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0
55.0,1.0,0.0,36.0,18.0,3512.5,0.0,0.0,766.8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0
24.0,0.0,8.0,58.0,53.0,3972.25,0.0,0.0,1565.42,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,2,0
55.0,0.0,0.0,7.0,12.0,490.55,0.0,0.0,242.13,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0
39.0,0.0,0.0,1.0,3.0,43.8,0.0,0.0,37.5,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0
75.0,0.0,5.0,72.0,13.0,8404.9,0.0,120.0,1538.64,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,3,0
76.0,0.0,2.0,35.0,28.0,2815.25,0.0,0.0,145.6,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,2,0
52.0,0.0,0.0,28.0,26.0,2659.4,0.0,0.0,994.56,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1
45.0,0.0,0.0,30.0,19.0,2936.25,0.0,0.0,517.8,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0
49.0,1.0,1.0,52.0,10.0,4631.7,0.0,0.0,587.6,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0
63.0,1.0,1.0,72.0,14.0,8477.7,0.0,0.0,2291.76,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,3,0
31.0,1.0,10.0,31.0,23.0,702.05,43.76,0.0,296.36,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
51.0,2.0,5.0,53.0,12.0,4616.1,0.0,0.0,1422.52,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
28.0,0.0,0.0,1.0,27.0,20.2,0.0,0.0,10.98,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
51.0,3.0,1.0,10.0,15.8,220.8,0.0,0.0,186.2,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0
68.0,0.0,0.0,1.0,9.0,25.7,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1
46.0,0.0,0.0,29.0,16.8,573.05,0.0,0.0,165.01,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
34.0,0.0,0.0,2.0,16.0,81.0,0.0,0.0,39.04,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1
57.0,0.0,0.0,58.0,12.0,6145.85,0.0,0.0,869.42,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,2,1
21.0,1.0,9.0,45.0,26.0,3371.0,0.0,0.0,1156.05,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,3,0
32.0,0.0,0.0,12.0,16.0,912.0,0.0,0.0,132.48,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0
36.0,0.0,0.0,12.0,9.0,1095.65,0.0,0.0,209.52,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1
23.0,0.0,6.0,33.0,51.0,1462.6,0.0,0.0,1600.17,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0
31.0,0.0,0.0,9.0,16.0,703.55,0.0,0.0,327.87,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1
25.0,0.0,1.0,7.0,52.0,608.8,26.02,0.0,134.61,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1
34.0,0.0,5.0,66.0,19.0,4189.7,40.62,0.0,2114.64,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,3,0
63.0,0.0,1.0,52.0,26.0,4990.25,0.0,120.0,2422.68,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,3,1
57.0,0.0,6.0,49.0,11.0,2070.75,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
34.0,2.0,2.0,61.0,11.0,2961.4,0.0,0.0,2613.85,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,2,0
19.0,0.0,0.0,24.0,19.0,553.0,0.0,0.0,639.36,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0
33.0,0.0,0.0,1.0,4.0,49.9,0.0,0.0,14.93,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0
58.0,3.0,10.0,17.0,28.0,1096.65,0.0,0.0,548.59,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,2,0
53.0,0.0,0.0,12.0,17.0,266.6,0.0,0.0,278.4,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
58.0,0.0,0.0,1.0,12.0,62.05,0.0,10.0,47.83,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
77.0,0.0,2.0,61.0,8.0,6066.55,0.0,0.0,133.59,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,2,0
19.0,0.0,0.0,27.0,26.0,1927.3,0.0,0.0,982.53,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,2,0
53.0,2.0,2.0,48.0,29.0,4977.2,0.0,0.0,1736.64,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,2,0
28.0,3.0,9.0,4.0,52.0,224.85,0.0,0.0,140.8,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0
40.0,0.0,6.0,61.0,29.0,6375.2,0.0,0.0,1687.26,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0
53.0,0.0,1.0,32.0,13.0,2585.95,0.0,0.0,1199.36,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1
31.0,1.0,4.0,55.0,24.8,1087.25,0.0,0.0,1721.5,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
37.0,0.0,0.0,42.0,15.8,869.9,0.0,0.0,249.9,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
21.0,0.0,1.0,70.0,48.0,7723.9,48.54,0.0,1174.6,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,3,1
25.0,2.0,1.0,71.0,16.8,1663.5,0.0,0.0,2088.11,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0
25.0,0.0,0.0,43.0,26.0,4895.1,10.76,0.0,1068.55,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,3,0
37.0,0.0,0.0,19.0,6.0,468.35,0.0,0.0,0.0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0
33.0,1.0,1.0,19.0,29.2,344.5,0.0,0.0,249.47,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
43.0,0.0,0.0,12.0,32.2,220.35,0.0,0.0,224.52,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
53.0,0.0,0.0,4.0,11.0,226.2,0.0,0.0,12.12,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0
79.0,0.0,0.0,13.0,25.0,1127.2,0.0,0.0,57.85,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1
59.0,0.0,0.0,8.0,14.0,773.65,0.0,0.0,191.12,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1
65.0,0.0,7.0,70.0,17.0,6333.4,0.0,0.0,844.9,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3,0
39.0,0.0,4.0,68.0,20.0,6392.85,0.0,0.0,2609.84,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,3,0
55.0,0.0,1.0,5.0,7.0,412.1,0.0,10.0,5.8,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1
20.0,0.0,0.0,12.0,42.0,1132.75,0.0,120.0,337.92,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1
60.0,1.0,10.0,51.0,23.2,1028.75,0.0,0.0,741.54,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
64.0,0.0,0.0,4.0,17.0,220.65,0.0,0.0,29.96,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
70.0,0.0,2.0,70.0,7.0,7511.9,0.0,0.0,1013.6,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,3,0
42.0,0.0,1.0,30.0,17.6,655.85,0.0,0.0,460.8,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
31.0,0.0,0.0,7.0,27.0,593.45,0.0,0.0,251.37,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
66.0,0.0,0.0,19.0,16.0,1637.3,0.0,0.0,566.2,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0
60.0,0.0,0.0,12.0,23.0,1384.75,0.0,0.0,197.4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
36.0,0.0,0.0,17.0,2.0,900.5,35.34,0.0,792.2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1
79.0,0.0,1.0,66.0,25.0,6822.15,0.0,0.0,1904.76,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1
76.0,0.0,7.0,51.0,10.0,4839.15,0.0,0.0,112.71,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,2,0
38.0,0.0,0.0,51.0,16.0,4242.35,0.0,0.0,286.62,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1
44.0,0.0,10.0,71.0,18.6,1379.6,0.0,0.0,1307.11,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
53.0,0.0,0.0,35.0,21.0,2636.05,0.0,0.0,876.4,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1
64.0,0.0,0.0,11.0,21.0,531.15,0.0,0.0,32.45,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0
39.0,0.0,0.0,2.0,25.0,160.8,0.0,0.0,83.28,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
74.0,0.0,0.0,26.0,26.0,2497.2,0.0,60.0,1238.38,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1
37.0,2.0,1.0,60.0,26.2,1506.4,0.0,0.0,1707.0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0
27.0,3.0,1.0,62.0,41.0,4983.05,14.15,0.0,2459.54,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0
47.0,0.0,0.0,12.0,13.0,524.35,0.0,0.0,433.32,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0
42.0,0.0,0.0,4.0,9.0,338.1,0.0,0.0,116.44,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1
76.0,0.0,0.0,45.0,18.0,4200.25,0.0,0.0,704.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,3,0
59.0,0.0,0.0,8.0,35.4,137.6,0.0,0.0,211.76,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
30.0,0.0,0.0,2.0,52.0,143.35,0.0,0.0,53.74,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1
38.0,0.0,2.0,68.0,24.2,1614.9,0.0,0.0,1811.52,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0
54.0,0.0,4.0,36.0,18.0,3834.4,0.0,50.0,692.64,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,3,0
44.0,0.0,0.0,1.0,12.6,19.55,0.0,0.0,10.2,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
55.0,0.0,1.0,42.0,5.0,1445.3,0.0,50.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,1
75.0,0.0,0.0,5.0,12.0,502.6,0.0,0.0,181.8,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1
40.0,0.0,0.0,10.0,18.0,832.05,12.81,0.0,456.9,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1
75.0,0.0,7.0,20.0,10.0,1899.65,0.0,0.0,106.2,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
30.0,0.0,0.0,29.0,14.6,554.25,0.0,0.0,436.74,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
60.0,0.0,0.0,1.0,2.0,85.0,0.0,0.0,15.2,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0
46.0,0.0,0.0,5.0,29.0,202.15,0.0,0.0,54.95,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0
29.0,1.0,0.0,19.0,17.6,398.55,24.07,0.0,673.55,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0
80.0,0.0,3.0,71.0,24.2,1789.65,0.0,0.0,2644.75,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0
72.0,0.0,0.0,4.0,10.0,207.35,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,3,0
20.0,0.0,0.0,1.0,51.0,70.25,0.0,10.0,10.05,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
38.0,2.0,0.0,6.0,24.8,98.35,0.0,0.0,101.46,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
77.0,2.0,1.0,32.0,19.0,3217.65,0.0,0.0,1574.72,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,2,0
45.0,0.0,10.0,68.0,5.0,6424.7,0.0,0.0,1064.2,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3,0
48.0,0.0,5.0,33.0,27.0,3124.5,0.0,0.0,660.66,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,2,1
40.0,0.0,0.0,63.0,20.0,7002.95,0.0,0.0,1197.63,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
35.0,0.0,8.0,53.0,20.6,1110.05,0.0,0.0,1826.38,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
71.0,3.0,0.0,18.0,52.0,1752.55,45.61,0.0,203.94,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
65.0,0.0,0.0,6.0,20.0,450.9,0.0,0.0,76.02,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,3,0
75.0,1.0,3.0,59.0,26.0,5348.65,0.0,0.0,952.85,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0
60.0,0.0,0.0,1.0,8.0,49.65,0.0,40.0,4.18,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
50.0,0.0,0.0,48.0,18.0,3629.2,0.0,0.0,2148.48,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,2,0
33.0,0.0,0.0,1.0,12.8,19.2,0.0,0.0,35.88,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
64.0,0.0,0.0,37.0,22.0,3810.55,0.0,0.0,646.02,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0
61.0,0.0,0.0,27.0,15.0,1291.35,0.0,0.0,72.63,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0
57.0,0.0,1.0,14.0,3.0,1208.35,0.0,120.0,106.68,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1
32.0,0.0,0.0,72.0,22.0,5336.35,0.0,0.0,1082.16,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,3,0
27.0,0.0,4.0,70.0,48.0,7930.55,0.0,0.0,403.9,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,2,0
45.0,0.0,10.0,12.0,14.0,202.25,0.0,0.0,132.48,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
56.0,0.0,0.0,23.0,18.6,481.1,0.0,0.0,1061.91,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
60.0,1.0,6.0,23.0,21.0,1652.1,16.89,0.0,632.27,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0
54.0,0.0,0.0,40.0,22.0,3756.4,4.18,0.0,113.2,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0
44.0,0.0,0.0,11.0,22.0,492.0,0.0,150.0,446.49,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
55.0,0.0,0.0,42.0,18.2,849.9,0.0,0.0,1627.08,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0
36.0,0.0,1.0,34.0,12.0,2564.3,0.0,0.0,457.3,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1
43.0,1.0,0.0,12.0,23.0,893.0,0.0,0.0,313.56,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
